run_name,source,image_tag,digest,manifest_type
2026-02-16_Build_&_Release_22068380987_success,buildx,harbor2.vantage6.ai/infrastructure/vpn-configurator:4.13.7rc1,sha256:2100214fdb099d7072c1215ec4bd153dfd3ec7abd441f90d85eab132d2930c3b,attestation
2026-02-16_Build_&_Release_22068380987_success,buildx,harbor2.vantage6.ai/infrastructure/vpn-configurator:4.13.7rc1,sha256:8fe969b67ccf8dae380fd7267d591fe9355fbe6686bd595f42c03cedb3a246c0,manifest_list
2026-02-16_Build_&_Release_22068380987_success,buildx,harbor2.vantage6.ai/infrastructure/ssh-tunnel:4.13.7rc1,sha256:1c9adecc0b235af8cd7682078a7b396da8605ffa782f8cccecc52e6b0e3724e0,manifest
2026-02-16_Build_&_Release_22068380987_success,buildx,harbor2.vantage6.ai/infrastructure/ssh-tunnel:4.13.7rc1,sha256:afe8a3c13546fe965a807885e901d2cb8b687872d2e00765961eebea4c08845f,attestation
2026-02-16_Build_&_Release_22068380987_success,buildx,harbor2.vantage6.ai/infrastructure/ssh-tunnel:4.13.7rc1,sha256:f7ccb52f979175b51b77d1e90688999064c7a94458edcfd910026cbd1ff1bf40,manifest
2026-02-16_Build_&_Release_22068380987_success,buildx,harbor2.vantage6.ai/infrastructure/ssh-tunnel:4.13.7rc1,sha256:f99b8c3adc0ac57fd233b9c2226586a73568db2ed8b1e8066970b12ced9847b5,attestation
2026-02-16_Build_&_Release_22068380987_success,buildx,harbor2.vantage6.ai/infrastructure/ssh-tunnel:4.13.7rc1,sha256:62a22842ea793254eeed34e098002782716c5e90c49b9163a512324ff62f4976,manifest_list
2026-02-16_Build_&_Release_22068380987_success,buildx,harbor2.vantage6.ai/infrastructure/squid:4.13.7rc1,sha256:d03824f5f9183167ffd444188f6acd1e503a5ada1a52e27497622fab0fbf1a9a,manifest
2026-02-16_Build_&_Release_22068380987_success,buildx,harbor2.vantage6.ai/infrastructure/squid:4.13.7rc1,sha256:f53a0a0b4c88a7a664ec343ff8ca9a30761d60ca5efadfd400478a97056830b4,attestation
2026-02-16_Build_&_Release_22068380987_success,buildx,harbor2.vantage6.ai/infrastructure/squid:4.13.7rc1,sha256:ed4bf08263fae81d2a7c202345c3f22f0ba27cc8d947b8b240ee9aeccb38ac1c,manifest
2026-02-16_Build_&_Release_22068380987_success,buildx,harbor2.vantage6.ai/infrastructure/squid:4.13.7rc1,sha256:cc62f2a6db5d1a441fbd5b47fbcd86d06d52bffdc7714ec03f8ddf7a2f37e67f,attestation
2026-02-16_Build_&_Release_22068380987_success,buildx,harbor2.vantage6.ai/infrastructure/squid:4.13.7rc1,sha256:415dd75ab2e05c5aa4facf880f8d5cdd465946cca053d5a8347f474a0f3bec1e,manifest_list
2026-02-16_Build_&_Release_22070809529_success,push,harbor2.vantage6.ai/infrastructure/node:4.13,sha256:8a83e94e184ac918b7baac868b9f735c926c870b16ebbbe51c6caa6e1a6a6429,manifest
2026-02-16_Build_&_Release_22070809529_success,push,harbor2.vantage6.ai/infrastructure/server:cotopaxi,sha256:8a83e94e184ac918b7baac868b9f735c926c870b16ebbbe51c6caa6e1a6a6429,manifest
2026-02-16_Build_&_Release_22070809529_success,push,harbor2.vantage6.ai/infrastructure/server:cotopaxi-live,sha256:8a83e94e184ac918b7baac868b9f735c926c870b16ebbbe51c6caa6e1a6a6429,manifest
2026-02-16_Build_&_Release_22070809529_success,push,harbor2.vantage6.ai/infrastructure/node:cotopaxi,sha256:8a83e94e184ac918b7baac868b9f735c926c870b16ebbbe51c6caa6e1a6a6429,manifest
2026-02-16_Build_&_Release_22070809529_success,push,harbor2.vantage6.ai/infrastructure/algorithm-store:cotopaxi,sha256:c3c312a57fb23b53afa477e8ed96f48214d0663f2d8798080dba984695d4962f,manifest
2026-02-16_Build_&_Release_22070809529_success,push,harbor2.vantage6.ai/infrastructure/ui:cotopaxi,sha256:6e2c3dda908a716485515af8466ee503bebef503f9f5e6409ac6e4c98afc0132,manifest
2026-02-16_Build_&_Release_22070809529_success,push,harbor2.vantage6.ai/infrastructure/alpine:4.13,sha256:1494307a8b363179c461972661a879d1f7ee1b375222c04473a0a8bbd201e907,manifest
2026-02-16_Build_&_Release_22070809529_success,push,harbor2.vantage6.ai/infrastructure/vpn-client:4.13,sha256:6df13b2731b98b7f1e0d0c02aa98c46ceece88be016b850ae9ae435d56ee07fb,manifest
2026-02-16_Build_&_Release_22070809529_success,push,harbor2.vantage6.ai/infrastructure/vpn-configurator:4.13,sha256:9aeef696024b5e10dac92b8622bd50e7e89a12efa04d27c1cc79d7dfdfd1f046,manifest
2026-02-16_Build_&_Release_22070809529_success,push,harbor2.vantage6.ai/infrastructure/ssh-tunnel:4.13,sha256:62818f55060339c599ad56a0eddc59271976240a86fce611dd6b3979a5530c5d,manifest
2026-02-16_Build_&_Release_22070809529_success,push,harbor2.vantage6.ai/infrastructure/squid:4.13,sha256:7fcdcd1d131cf4ba7831a240a9ee189120d769b3bc447dcb8bb28ac68820e631,manifest
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/alpine:4.13.7,sha256:f7bbc56c0c4edeb412a7037666c3eaea38f7712c95adbceb2e972e282464d757,manifest
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/alpine:4.13.7,sha256:de60b7c1411eec57869ee1687f288d2f177d0d118318f6267e15270071731d3a,attestation
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/alpine:4.13.7,sha256:1494307a8b363179c461972661a879d1f7ee1b375222c04473a0a8bbd201e907,manifest
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/alpine:4.13.7,sha256:d0e048728c66bd36e6102720c860edda02b0d12b74c68f6d37e4d579c4619611,attestation
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/alpine:4.13.7,sha256:20f21e23c7421db5e953abfe42b0698571bb2b341eee200454291bd0207091b2,manifest_list
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/alpine:latest,sha256:f7bbc56c0c4edeb412a7037666c3eaea38f7712c95adbceb2e972e282464d757,manifest
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/alpine:latest,sha256:de60b7c1411eec57869ee1687f288d2f177d0d118318f6267e15270071731d3a,attestation
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/alpine:latest,sha256:1494307a8b363179c461972661a879d1f7ee1b375222c04473a0a8bbd201e907,manifest
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/alpine:latest,sha256:d0e048728c66bd36e6102720c860edda02b0d12b74c68f6d37e4d579c4619611,attestation
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/alpine:latest,sha256:20f21e23c7421db5e953abfe42b0698571bb2b341eee200454291bd0207091b2,manifest_list
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/vpn-client:4.13.7,sha256:4cfbee5e686841a50e1cd58bc38bbeae9cbad1930c95faba4b997e7235914b13,manifest
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/vpn-client:4.13.7,sha256:cbb0048ce2525be7e097121c6278d3d4d0a1df335c08a789a4af1924278b0c50,attestation
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/vpn-client:4.13.7,sha256:6df13b2731b98b7f1e0d0c02aa98c46ceece88be016b850ae9ae435d56ee07fb,manifest
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/vpn-client:4.13.7,sha256:1d8c708a7023b58a65c105047b56f47cd3d09128ee0b499d53e3485e67d06c73,attestation
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/vpn-client:4.13.7,sha256:1e16d8225349130f89fa0676fe42d39a2272cde38dd2397531d822a37da643c1,manifest_list
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/vpn-client:latest,sha256:4cfbee5e686841a50e1cd58bc38bbeae9cbad1930c95faba4b997e7235914b13,manifest
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/vpn-client:latest,sha256:cbb0048ce2525be7e097121c6278d3d4d0a1df335c08a789a4af1924278b0c50,attestation
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/vpn-client:latest,sha256:6df13b2731b98b7f1e0d0c02aa98c46ceece88be016b850ae9ae435d56ee07fb,manifest
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/vpn-client:latest,sha256:1d8c708a7023b58a65c105047b56f47cd3d09128ee0b499d53e3485e67d06c73,attestation
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/vpn-client:latest,sha256:1e16d8225349130f89fa0676fe42d39a2272cde38dd2397531d822a37da643c1,manifest_list
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/vpn-configurator:4.13.7,sha256:2ab55f9e36c6aab42d83c779228f0426390e14b3075884644ac4a46174d1cdf0,manifest
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/vpn-configurator:4.13.7,sha256:ba7ee64de43465e380d235b228db5b824d870dc70934ed16d629ba3b8a452cc7,attestation
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/vpn-configurator:4.13.7,sha256:9aeef696024b5e10dac92b8622bd50e7e89a12efa04d27c1cc79d7dfdfd1f046,manifest
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/vpn-configurator:4.13.7,sha256:a1321bb24c973f432fe192a26b28e903dadd99e5d9577a823fe85aa0b3d4bb65,attestation
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/vpn-configurator:4.13.7,sha256:4477905ec2f3d2a90337efef8ae5cb2004e9658db2654e0ae3e4d9f920269fec,manifest_list
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/vpn-configurator:latest,sha256:2ab55f9e36c6aab42d83c779228f0426390e14b3075884644ac4a46174d1cdf0,manifest
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/vpn-configurator:latest,sha256:ba7ee64de43465e380d235b228db5b824d870dc70934ed16d629ba3b8a452cc7,attestation
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/vpn-configurator:latest,sha256:9aeef696024b5e10dac92b8622bd50e7e89a12efa04d27c1cc79d7dfdfd1f046,manifest
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/vpn-configurator:latest,sha256:a1321bb24c973f432fe192a26b28e903dadd99e5d9577a823fe85aa0b3d4bb65,attestation
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/vpn-configurator:latest,sha256:4477905ec2f3d2a90337efef8ae5cb2004e9658db2654e0ae3e4d9f920269fec,manifest_list
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/ssh-tunnel:4.13.7,sha256:650c7decd61fea0d332f534020e319a81117e3b4406523e164689dec621bbf34,manifest
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/ssh-tunnel:4.13.7,sha256:c29b36629620cf81b35f25201d539c408e16ea9adc3cc386e83aea116306682c,attestation
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/ssh-tunnel:4.13.7,sha256:62818f55060339c599ad56a0eddc59271976240a86fce611dd6b3979a5530c5d,manifest
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/ssh-tunnel:4.13.7,sha256:48d13191916cbfc43c639e4628ecc8ba2918e7893b26371eea718bca4b73f96e,attestation
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/ssh-tunnel:4.13.7,sha256:83f7895ee952c71e1fa00ffd92aedf9671aeb189924ab51b50d6b051568b2e0f,manifest_list
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/ssh-tunnel:latest,sha256:650c7decd61fea0d332f534020e319a81117e3b4406523e164689dec621bbf34,manifest
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/ssh-tunnel:latest,sha256:c29b36629620cf81b35f25201d539c408e16ea9adc3cc386e83aea116306682c,attestation
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/ssh-tunnel:latest,sha256:62818f55060339c599ad56a0eddc59271976240a86fce611dd6b3979a5530c5d,manifest
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/ssh-tunnel:latest,sha256:48d13191916cbfc43c639e4628ecc8ba2918e7893b26371eea718bca4b73f96e,attestation
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/ssh-tunnel:latest,sha256:83f7895ee952c71e1fa00ffd92aedf9671aeb189924ab51b50d6b051568b2e0f,manifest_list
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/squid:4.13.7,sha256:3cfc012763faf7bf6f3f62e8d79a1009d66a2a6bfacb3798c5b01288fa265994,manifest
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/squid:4.13.7,sha256:0a0e1cb8351768d24639ad4cd41901bcd9d268a477664a42c7b7d236be3ad0ab,attestation
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/squid:4.13.7,sha256:7fcdcd1d131cf4ba7831a240a9ee189120d769b3bc447dcb8bb28ac68820e631,manifest
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/squid:4.13.7,sha256:717ea3686dd908ca66426e5518c0f806e33c31a5e731e3afa2d42db92d2b3472,attestation
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/squid:4.13.7,sha256:b50a28be9f2f13d78be7308a3d89acdf8fa4e4ad4a969280e7fc4615e7b161da,manifest_list
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/squid:latest,sha256:3cfc012763faf7bf6f3f62e8d79a1009d66a2a6bfacb3798c5b01288fa265994,manifest
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/squid:latest,sha256:0a0e1cb8351768d24639ad4cd41901bcd9d268a477664a42c7b7d236be3ad0ab,attestation
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/squid:latest,sha256:7fcdcd1d131cf4ba7831a240a9ee189120d769b3bc447dcb8bb28ac68820e631,manifest
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/squid:latest,sha256:717ea3686dd908ca66426e5518c0f806e33c31a5e731e3afa2d42db92d2b3472,attestation
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/squid:latest,sha256:b50a28be9f2f13d78be7308a3d89acdf8fa4e4ad4a969280e7fc4615e7b161da,manifest_list
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/algorithm-base:4.13,sha256:ed606c4b3d08b4ac4b5ec7f5a97522e67cbbe8e203e3af944dd45a458017c152,manifest
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/algorithm-base:4.13,sha256:f1711fc3647625641fff366c41b77fd05feb3571d098f9c1db7a907be4f23a06,attestation
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/algorithm-base:4.13,sha256:fa7ca90ae7e067a7fcea247b138ba5a9c43c1691c2fb0a3189b4f7f3e219c4e1,manifest
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/algorithm-base:4.13,sha256:4a149f19dcd970e13dfd73201cc8cf809f2452634f39c5bc895388dd76ba3e45,attestation
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/algorithm-base:4.13,sha256:0c1d8ed52543dc257ef0e91306d04ffded9b4c524e8376466e6cf92f9cf7ecbc,manifest_list
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/algorithm-base:latest,sha256:ed606c4b3d08b4ac4b5ec7f5a97522e67cbbe8e203e3af944dd45a458017c152,manifest
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/algorithm-base:latest,sha256:f1711fc3647625641fff366c41b77fd05feb3571d098f9c1db7a907be4f23a06,attestation
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/algorithm-base:latest,sha256:fa7ca90ae7e067a7fcea247b138ba5a9c43c1691c2fb0a3189b4f7f3e219c4e1,manifest
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/algorithm-base:latest,sha256:4a149f19dcd970e13dfd73201cc8cf809f2452634f39c5bc895388dd76ba3e45,attestation
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/algorithm-base:latest,sha256:0c1d8ed52543dc257ef0e91306d04ffded9b4c524e8376466e6cf92f9cf7ecbc,manifest_list
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/algorithm-ohdsi-base:4.13,sha256:30562f4d4bb6e7e9cd28beebda73f1b1e9b93327945dfccdf5f0b51f0a91c838,manifest
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/algorithm-ohdsi-base:4.13,sha256:4d7d0ca9ba48acd586e3c7cb1e35bf16ed13f31286f9989d466a6c526badd3ae,attestation
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/algorithm-ohdsi-base:4.13,sha256:b9a924d1c6f301f92d47c46c645b9f99255340cf3dc14bcd68c47d64c5b66dbf,manifest_list
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/algorithm-ohdsi-base:latest,sha256:30562f4d4bb6e7e9cd28beebda73f1b1e9b93327945dfccdf5f0b51f0a91c838,manifest
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/algorithm-ohdsi-base:latest,sha256:4d7d0ca9ba48acd586e3c7cb1e35bf16ed13f31286f9989d466a6c526badd3ae,attestation
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/algorithm-ohdsi-base:latest,sha256:b9a924d1c6f301f92d47c46c645b9f99255340cf3dc14bcd68c47d64c5b66dbf,manifest_list
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/node:4.13.7,sha256:bf2d8417a3403d0c1123b4424a551f5921178bd9fcd593ced16000330d64252b,manifest
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/node:4.13.7,sha256:b4ffea1c55117ec0310649f307232efce393108bfc3a1616c1e7569f8e7d9edd,attestation
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/node:4.13.7,sha256:8a83e94e184ac918b7baac868b9f735c926c870b16ebbbe51c6caa6e1a6a6429,manifest
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/node:4.13.7,sha256:9bb6a455f1e77d1b17322fb56e19ade5b48955288bb659f7257ccda5c85a46b3,attestation
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/node:4.13.7,sha256:c63817070e412875c70511a661a2cb7c2d5e0cad629bb1b7e5dc28b8fde3847f,manifest_list
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/server:4.13.7,sha256:bf2d8417a3403d0c1123b4424a551f5921178bd9fcd593ced16000330d64252b,manifest
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/server:4.13.7,sha256:b4ffea1c55117ec0310649f307232efce393108bfc3a1616c1e7569f8e7d9edd,attestation
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/server:4.13.7,sha256:8a83e94e184ac918b7baac868b9f735c926c870b16ebbbe51c6caa6e1a6a6429,manifest
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/server:4.13.7,sha256:9bb6a455f1e77d1b17322fb56e19ade5b48955288bb659f7257ccda5c85a46b3,attestation
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/server:4.13.7,sha256:c63817070e412875c70511a661a2cb7c2d5e0cad629bb1b7e5dc28b8fde3847f,manifest_list
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/node:latest,sha256:bf2d8417a3403d0c1123b4424a551f5921178bd9fcd593ced16000330d64252b,manifest
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/node:latest,sha256:b4ffea1c55117ec0310649f307232efce393108bfc3a1616c1e7569f8e7d9edd,attestation
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/node:latest,sha256:8a83e94e184ac918b7baac868b9f735c926c870b16ebbbe51c6caa6e1a6a6429,manifest
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/node:latest,sha256:9bb6a455f1e77d1b17322fb56e19ade5b48955288bb659f7257ccda5c85a46b3,attestation
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/node:latest,sha256:c63817070e412875c70511a661a2cb7c2d5e0cad629bb1b7e5dc28b8fde3847f,manifest_list
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/server:latest,sha256:bf2d8417a3403d0c1123b4424a551f5921178bd9fcd593ced16000330d64252b,manifest
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/server:latest,sha256:b4ffea1c55117ec0310649f307232efce393108bfc3a1616c1e7569f8e7d9edd,attestation
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/server:latest,sha256:8a83e94e184ac918b7baac868b9f735c926c870b16ebbbe51c6caa6e1a6a6429,manifest
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/server:latest,sha256:9bb6a455f1e77d1b17322fb56e19ade5b48955288bb659f7257ccda5c85a46b3,attestation
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/server:latest,sha256:c63817070e412875c70511a661a2cb7c2d5e0cad629bb1b7e5dc28b8fde3847f,manifest_list
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/algorithm-store:4.13.7,sha256:70bef6a10798c111d6774bee5db31f8ce886f1315f2545930b6271649f631181,manifest
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/algorithm-store:4.13.7,sha256:5b782e0124a3d678bf65289e5df6926e242ce57402d5d1c269d3ca15d8a2fb50,attestation
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/algorithm-store:4.13.7,sha256:c3c312a57fb23b53afa477e8ed96f48214d0663f2d8798080dba984695d4962f,manifest
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/algorithm-store:4.13.7,sha256:2a7adcc9794bf7793fff44ed3934fec30878307e3e8af98f476d730c6ecffec5,attestation
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/algorithm-store:4.13.7,sha256:1ba6a9bf1cedcfdfb10c2dade4cc4cca46185c259aa23d4fe7d64d8a0c60b0af,manifest_list
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/algorithm-store:latest,sha256:70bef6a10798c111d6774bee5db31f8ce886f1315f2545930b6271649f631181,manifest
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/algorithm-store:latest,sha256:5b782e0124a3d678bf65289e5df6926e242ce57402d5d1c269d3ca15d8a2fb50,attestation
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/algorithm-store:latest,sha256:c3c312a57fb23b53afa477e8ed96f48214d0663f2d8798080dba984695d4962f,manifest
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/algorithm-store:latest,sha256:2a7adcc9794bf7793fff44ed3934fec30878307e3e8af98f476d730c6ecffec5,attestation
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/algorithm-store:latest,sha256:1ba6a9bf1cedcfdfb10c2dade4cc4cca46185c259aa23d4fe7d64d8a0c60b0af,manifest_list
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/ui:4.13.7,sha256:6af294c7eaac06aa7c311c13b3c52dce8278e77ced35c7f63e484d4726479f83,manifest
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/ui:4.13.7,sha256:3405617050ffd9edf8e8c2da5e98497431a9defc0719193c995b839e2f1ec076,attestation
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/ui:4.13.7,sha256:6e2c3dda908a716485515af8466ee503bebef503f9f5e6409ac6e4c98afc0132,manifest
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/ui:4.13.7,sha256:acba8d3062c25e25f46641a2629fa1a7ba23bb9c84eb9bd1161f5a8c901ddbd4,attestation
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/ui:4.13.7,sha256:95c831b2dc8950c6f124125530c49f721999d8cec6cf11495decdbe44fdbe860,manifest_list
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/ui:latest,sha256:6af294c7eaac06aa7c311c13b3c52dce8278e77ced35c7f63e484d4726479f83,manifest
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/ui:latest,sha256:3405617050ffd9edf8e8c2da5e98497431a9defc0719193c995b839e2f1ec076,attestation
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/ui:latest,sha256:6e2c3dda908a716485515af8466ee503bebef503f9f5e6409ac6e4c98afc0132,manifest
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/ui:latest,sha256:acba8d3062c25e25f46641a2629fa1a7ba23bb9c84eb9bd1161f5a8c901ddbd4,attestation
2026-02-16_Build_&_Release_22070809529_success,buildx,harbor2.vantage6.ai/infrastructure/ui:latest,sha256:95c831b2dc8950c6f124125530c49f721999d8cec6cf11495decdbe44fdbe860,manifest_list
2026-03-09_Build_&_Release_22846953947_cancelled,buildx,harbor2.vantage6.ai/infrastructure/alpine:5.0.0b3,sha256:f7bbc56c0c4edeb412a7037666c3eaea38f7712c95adbceb2e972e282464d757,manifest
2026-03-09_Build_&_Release_22846953947_cancelled,buildx,harbor2.vantage6.ai/infrastructure/alpine:5.0.0b3,sha256:20cc225fcf5a631ead14389da9132e786c7153304892533e66657edb1285e50c,attestation
